Shipment_ID,Order_ID,Dispatch_Date,Delivery_Date,Carrier,Delivery_Status,Delay_Days,,,,,,,,,
15178,42409,12/7/2024,12/10/2024,DHL,Delayed,1,,,,,,,,,
15179,45791,3/7/2024,3/16/2024,DHL,Delivered,4,,,,,,,,,
15180,11402,1/20/2024,1/27/2024,FedEx,In Transit,1,,,,,,,,,
15181,33559,3/4/2025,3/14/2025,Delhivery,Delivered,4,,,,,,,,,
15182,31543,6/23/2024,7/3/2024,Delhivery,Delayed,6,,,,,,,,,
15183,23344,7/21/2024,8/2/2024,DHL,Delivered,5,,,,,,,,,
15184,38203,5/1/2025,5/16/2025,Delhivery,Delayed,5,,,,,,,,,
15185,48483,7/14/2025,7/22/2025,DHL,Delayed,4,,,,,,,,,
15186,1018,8/19/2024,8/30/2024,FedEx,In Transit,2,,,,,,,,,
15187,15986,9/5/2025,9/20/2025,FedEx,In Transit,5,,,,,,,,,
15188,1159,1/19/2024,1/28/2024,DHL,Delivered,6,,,,,,,,,
15189,38518,12/9/2025,12/21/2025,FedEx,In Transit,6,,,,,,,,,
15190,19605,7/28/2024,8/6/2024,Delhivery,Delayed,2,,,,,,,,,
15191,33990,10/3/2025,10/14/2025,DHL,Delivered,6,,,,,,,,,
15192,23252,12/28/2025,1/9/2026,BlueDart,Delayed,2,,,,,,,,,
15193,23741,10/30/2025,11/16/2025,BlueDart,Delivered,7,,,,,,,,,
15194,12475,7/9/2025,7/15/2025,Delhivery,Delivered,3,,,,,,,,,
15195,11864,12/31/2024,1/8/2025,BlueDart,Delivered,2,,,,,,,,,
15196,37127,12/10/2024,12/16/2024,DHL,Delivered,1,,,,,,,,,
15197,39200,10/12/2024,10/21/2024,BlueDart,Delivered,5,,,,,,,,,
15198,34101,10/26/2025,11/3/2025,FedEx,In Transit,5,,,,,,,,,
15199,19872,7/31/2025,8/5/2025,BlueDart,Delayed,-1,,,,,,,,,
15200,42755,1/17/2025,1/19/2025,FedEx,In Transit,1,,,,,,,,,
15201,29126,10/27/2025,11/8/2025,BlueDart,Delivered,4,,,,,,,,,
15202,23439,3/8/2025,3/15/2025,FedEx,Delayed,5,,,,,,,,,
15203,5056,6/2/2025,6/16/2025,Delhivery,Delivered,5,,,,,,,,,
15204,30008,1/26/2025,1/31/2025,FedEx,In Transit,-1,,,,,,,,,
15205,23664,7/30/2025,8/1/2025,DHL,In Transit,-1,,,,,,,,,
15206,34390,7/31/2025,8/12/2025,DHL,Delayed,4,,,,,,,,,
15207,35853,3/7/2025,3/15/2025,BlueDart,In Transit,5,,,,,,,,,
15208,40931,7/15/2025,7/18/2025,Delhivery,In Transit,2,,,,,,,,,
15209,44604,8/3/2024,8/14/2024,DHL,Delivered,4,,,,,,,,,
15210,15623,3/27/2024,4/2/2024,BlueDart,Delayed,-1,,,,,,,,,
15211,44125,1/8/2024,1/10/2024,DHL,In Transit,1,,,,,,,,,
15212,3336,7/7/2025,7/14/2025,FedEx,Delivered,3,,,,,,,,,
15213,13735,7/9/2024,7/19/2024,BlueDart,Delayed,6,,,,,,,,,
15214,15542,2/11/2025,2/15/2025,DHL,In Transit,0,,,,,,,,,
15215,87,6/14/2024,6/26/2024,FedEx,Delivered,6,,,,,,,,,
15216,8502,7/3/2024,7/8/2024,DHL,Delayed,3,,,,,,,,,
15217,21149,1/12/2025,1/19/2025,DHL,In Transit,6,,,,,,,,,
15218,17379,5/28/2024,6/7/2024,Delhivery,Delayed,6,,,,,,,,,
15219,45576,7/6/2025,7/14/2025,DHL,Delivered,3,,,,,,,,,
15220,48028,12/23/2024,1/1/2025,Delhivery,Delayed,6,,,,,,,,,
15221,762,12/16/2025,12/23/2025,Delhivery,Delivered,6,,,,,,,,,
15222,12753,9/23/2025,10/1/2025,FedEx,In Transit,6,,,,,,,,,
15223,10100,9/5/2025,9/14/2025,Delhivery,Delivered,5,,,,,,,,,
15224,26431,3/27/2025,4/11/2025,DHL,Delivered,7,,,,,,,,,
15225,36642,6/10/2024,6/17/2024,BlueDart,Delayed,-1,,,,,,,,,
15226,36582,12/29/2025,1/10/2026,BlueDart,Delivered,7,,,,,,,,,
15227,11053,9/29/2025,10/9/2025,Delhivery,In Transit,-1,,,,,,,,,
15228,17347,3/8/2024,3/16/2024,DHL,Delivered,5,,,,,,,,,
15229,31662,5/14/2025,5/26/2025,Delhivery,Delivered,2,,,,,,,,,
15230,18417,6/11/2025,6/21/2025,Delhivery,In Transit,7,,,,,,,,,
15231,12249,3/30/2025,4/6/2025,DHL,Delivered,1,,,,,,,,,
15232,45141,3/24/2025,4/1/2025,Delhivery,Delayed,1,,,,,,,,,
15233,4307,10/25/2024,11/2/2024,BlueDart,Delivered,3,,,,,,,,,
15234,45765,2/26/2025,3/2/2025,Delhivery,Delivered,2,,,,,,,,,
15235,46957,8/17/2025,8/31/2025,Delhivery,Delivered,5,,,,,,,,,
15236,4394,7/28/2025,8/4/2025,DHL,Delivered,5,,,,,,,,,
15237,34338,8/16/2025,8/17/2025,DHL,Delivered,0,,,,,,,,,
15238,18811,11/24/2024,12/9/2024,FedEx,Delivered,5,,,,,,,,,
15239,32273,7/31/2024,8/11/2024,BlueDart,In Transit,2,,,,,,,,,
15240,14435,4/6/2025,4/11/2025,Delhivery,Delivered,3,,,,,,,,,
15241,43236,1/3/2024,1/18/2024,BlueDart,In Transit,5,,,,,,,,,
15242,11190,5/30/2025,6/3/2025,DHL,In Transit,3,,,,,,,,,
15243,26791,5/26/2024,6/1/2024,Delhivery,Delayed,3,,,,,,,,,
15244,4046,5/31/2024,6/2/2024,BlueDart,In Transit,1,,,,,,,,,
15245,46657,4/22/2024,5/1/2024,Delhivery,Delayed,0,,,,,,,,,
15246,4578,8/4/2025,8/10/2025,FedEx,In Transit,4,,,,,,,,,
15247,32973,1/28/2024,2/3/2024,FedEx,Delivered,1,,,,,,,,,
15248,4688,12/29/2025,1/3/2026,Delhivery,Delayed,1,,,,,,,,,
15249,26232,6/14/2025,6/15/2025,Delhivery,In Transit,0,,,,,,,,,
15250,18567,11/2/2025,11/15/2025,BlueDart,Delivered,6,,,,,,,,,
15251,12337,10/31/2024,11/11/2024,DHL,Delayed,6,,,,,,,,,
15252,16063,9/26/2024,10/8/2024,FedEx,Delayed,4,,,,,,,,,
15253,27626,9/24/2024,9/27/2024,DHL,Delivered,2,,,,,,,,,
15254,39660,12/7/2025,12/20/2025,DHL,In Transit,6,,,,,,,,,
15255,14104,8/4/2024,8/14/2024,FedEx,Delayed,5,,,,,,,,,
15256,4583,11/1/2024,11/4/2024,FedEx,In Transit,1,,,,,,,,,
15257,27193,12/22/2024,1/5/2025,FedEx,In Transit,7,,,,,,,,,
15258,3792,12/5/2025,12/7/2025,FedEx,Delivered,0,,,,,,,,,
15259,14431,5/10/2024,5/25/2024,BlueDart,In Transit,6,,,,,,,,,
15260,16202,3/20/2024,3/30/2024,DHL,Delivered,2,,,,,,,,,
15261,13103,5/21/2025,5/24/2025,FedEx,Delayed,-1,,,,,,,,,
15262,24207,8/6/2025,8/10/2025,DHL,Delivered,-1,,,,,,,,,
15263,34266,1/23/2025,2/1/2025,Delhivery,Delayed,-1,,,,,,,,,
15264,33716,3/15/2025,3/24/2025,DHL,Delayed,1,,,,,,,,,
15265,21800,10/21/2024,10/26/2024,DHL,In Transit,0,,,,,,,,,
15266,44213,8/31/2025,9/5/2025,DHL,Delayed,4,,,,,,,,,
15267,18722,8/10/2025,8/15/2025,Delhivery,In Transit,0,,,,,,,,,
15268,5215,2/21/2024,3/1/2024,Delhivery,In Transit,4,,,,,,,,,
15269,38227,11/1/2024,11/7/2024,FedEx,In Transit,2,,,,,,,,,
15270,6782,3/23/2025,4/9/2025,FedEx,Delayed,7,,,,,,,,,
15271,21870,2/8/2025,2/15/2025,FedEx,In Transit,1,,,,,,,,,
15272,33345,12/10/2025,12/18/2025,Delhivery,In Transit,5,,,,,,,,,
15273,33982,8/22/2024,8/30/2024,Delhivery,In Transit,3,,,,,,,,,
15274,14364,11/14/2025,11/22/2025,BlueDart,In Transit,4,,,,,,,,,
15275,40936,9/15/2024,9/22/2024,FedEx,In Transit,-1,,,,,,,,,
15276,21408,11/11/2025,11/17/2025,FedEx,Delivered,1,,,,,,,,,
15277,49504,3/6/2025,3/15/2025,Delhivery,Delayed,6,,,,,,,,,
15278,47811,7/4/2025,7/17/2025,Delhivery,Delivered,7,,,,,,,,,
15279,3274,10/2/2025,10/7/2025,FedEx,In Transit,-1,,,,,,,,,
15280,10478,3/12/2024,3/21/2024,BlueDart,Delayed,4,,,,,,,,,
15281,16044,5/24/2024,6/2/2024,BlueDart,Delayed,3,,,,,,,,,
15282,5198,1/2/2025,1/9/2025,BlueDart,Delivered,1,,,,,,,,,
15283,46136,3/27/2024,4/4/2024,FedEx,Delayed,5,,,,,,,,,
15284,10527,10/18/2024,10/19/2024,DHL,Delivered,0,,,,,,,,,
15285,1156,4/2/2024,4/10/2024,Delhivery,Delayed,0,,,,,,,,,
15286,352,1/9/2024,1/15/2024,BlueDart,Delivered,-1,,,,,,,,,
15287,25659,1/16/2024,1/25/2024,FedEx,In Transit,-1,,,,,,,,,
15288,4457,8/19/2025,8/28/2025,DHL,Delayed,4,,,,,,,,,
15289,32205,10/16/2025,10/31/2025,FedEx,Delayed,6,,,,,,,,,
15290,49218,8/28/2024,9/5/2024,Delhivery,Delayed,7,,,,,,,,,
15291,32367,10/6/2024,10/16/2024,FedEx,Delivered,0,,,,,,,,,
15292,33359,7/23/2025,7/26/2025,FedEx,In Transit,-1,,,,,,,,,
15293,23287,9/3/2024,9/7/2024,Delhivery,In Transit,-1,,,,,,,,,
15294,18588,1/10/2025,1/19/2025,DHL,In Transit,-1,,,,,,,,,
15295,46212,6/5/2024,6/19/2024,DHL,Delivered,7,,,,,,,,,
15296,9825,7/6/2024,7/7/2024,DHL,Delayed,-1,,,,,,,,,
15297,14053,12/10/2025,12/19/2025,BlueDart,Delayed,6,,,,,,,,,
15298,5793,10/16/2025,10/26/2025,BlueDart,Delivered,0,,,,,,,,,
15299,46191,9/23/2024,9/30/2024,DHL,In Transit,6,,,,,,,,,
15300,5574,8/15/2025,8/27/2025,DHL,Delivered,3,,,,,,,,,
15301,49798,5/15/2025,5/22/2025,DHL,Delayed,4,,,,,,,,,
15302,3129,5/30/2025,6/7/2025,FedEx,Delivered,3,,,,,,,,,
15303,1181,8/28/2024,9/7/2024,Delhivery,Delayed,5,,,,,,,,,
15304,34296,3/27/2025,4/6/2025,FedEx,Delivered,1,,,,,,,,,
15305,3669,2/7/2024,2/8/2024,DHL,In Transit,0,,,,,,,,,
15306,38177,2/7/2025,2/16/2025,BlueDart,Delivered,1,,,,,,,,,
15307,24883,4/18/2025,5/1/2025,Delhivery,Delivered,4,,,,,,,,,
15308,3115,1/26/2025,2/3/2025,BlueDart,In Transit,7,,,,,,,,,
15309,16380,11/6/2025,11/20/2025,DHL,Delivered,6,,,,,,,,,
15310,37397,5/23/2025,6/3/2025,BlueDart,Delayed,1,,,,,,,,,
15311,21287,12/28/2025,12/29/2025,Delhivery,Delayed,-1,,,,,,,,,
15312,29900,9/21/2024,10/8/2024,DHL,Delayed,7,,,,,,,,,
15313,2873,11/21/2025,11/27/2025,Delhivery,Delayed,4,,,,,,,,,
15314,3154,7/8/2024,7/14/2024,Delhivery,Delivered,0,,,,,,,,,
15315,7561,1/27/2025,2/9/2025,DHL,Delayed,4,,,,,,,,,
15316,39195,11/30/2025,12/9/2025,DHL,Delayed,1,,,,,,,,,
15317,45196,5/18/2025,5/30/2025,BlueDart,Delayed,7,,,,,,,,,
15318,513,7/15/2024,7/18/2024,FedEx,Delivered,1,,,,,,,,,
15319,13429,9/19/2024,10/5/2024,Delhivery,Delayed,7,,,,,,,,,
15320,33007,2/23/2024,2/29/2024,DHL,Delivered,2,,,,,,,,,
15321,22224,7/6/2024,7/18/2024,Delhivery,Delivered,5,,,,,,,,,
15322,35699,8/3/2025,8/12/2025,Delhivery,Delayed,3,,,,,,,,,
15323,37858,2/2/2025,2/10/2025,Delhivery,Delayed,7,,,,,,,,,
15324,38637,4/30/2024,5/13/2024,FedEx,Delayed,7,,,,,,,,,
15325,37122,11/16/2024,11/24/2024,Delhivery,Delivered,5,,,,,,,,,
15326,13958,12/27/2024,1/6/2025,FedEx,In Transit,1,,,,,,,,,
15327,23073,1/13/2024,1/23/2024,Delhivery,Delivered,7,,,,,,,,,
15328,15196,10/4/2025,10/12/2025,Delhivery,Delivered,3,,,,,,,,,
15329,47909,11/20/2024,11/22/2024,DHL,In Transit,0,,,,,,,,,
15330,42432,9/6/2024,9/18/2024,Delhivery,Delayed,6,,,,,,,,,
15331,9167,2/10/2025,2/21/2025,BlueDart,In Transit,7,,,,,,,,,
15332,34056,5/10/2024,5/16/2024,BlueDart,In Transit,-1,,,,,,,,,
15333,48871,10/3/2024,10/6/2024,DHL,In Transit,1,,,,,,,,,
15334,42426,12/28/2025,1/7/2026,Delhivery,Delayed,4,,,,,,,,,
15335,20526,9/24/2025,10/4/2025,DHL,Delayed,2,,,,,,,,,
15336,34657,9/19/2024,9/25/2024,BlueDart,Delayed,4,,,,,,,,,
15337,36116,1/11/2025,1/19/2025,FedEx,Delivered,1,,,,,,,,,
15338,24852,4/27/2025,5/2/2025,Delhivery,In Transit,1,,,,,,,,,
15339,18998,1/26/2025,2/5/2025,Delhivery,In Transit,-1,,,,,,,,,
15340,6629,1/21/2025,1/31/2025,Delhivery,Delivered,-1,,,,,,,,,
15341,11951,2/10/2024,2/16/2024,DHL,Delivered,-1,,,,,,,,,
15342,24938,7/13/2025,7/22/2025,DHL,Delivered,3,,,,,,,,,
15343,7036,9/7/2025,9/17/2025,Delhivery,In Transit,1,,,,,,,,,
15344,26682,12/12/2024,12/13/2024,Delhivery,Delivered,0,,,,,,,,,
15345,9107,1/15/2024,1/19/2024,Delhivery,Delivered,-1,,,,,,,,,
15346,46897,2/2/2024,2/12/2024,BlueDart,Delivered,6,,,,,,,,,
15347,30894,1/16/2025,1/31/2025,DHL,In Transit,7,,,,,,,,,
15348,4833,10/1/2024,10/9/2024,BlueDart,In Transit,-1,,,,,,,,,
15349,29866,4/1/2024,4/10/2024,Delhivery,Delayed,0,,,,,,,,,
15350,14738,2/19/2024,2/24/2024,Delhivery,Delivered,1,,,,,,,,,
15351,30369,8/16/2025,8/26/2025,Delhivery,Delayed,0,,,,,,,,,
15352,21061,10/28/2024,11/1/2024,Delhivery,In Transit,2,,,,,,,,,
15353,1618,1/14/2024,1/24/2024,Delhivery,In Transit,-1,,,,,,,,,
15354,6310,4/30/2024,5/10/2024,BlueDart,Delayed,5,,,,,,,,,
15355,48314,1/10/2025,1/22/2025,BlueDart,Delivered,7,,,,,,,,,
15356,7175,10/12/2024,10/19/2024,BlueDart,In Transit,6,,,,,,,,,
15357,18140,12/11/2024,12/17/2024,FedEx,Delivered,4,,,,,,,,,
15358,43750,11/23/2025,12/1/2025,Delhivery,Delivered,2,,,,,,,,,
15359,30008,9/18/2025,9/24/2025,Delhivery,Delivered,4,,,,,,,,,
15360,21855,4/1/2025,4/5/2025,Delhivery,Delayed,1,,,,,,,,,
15361,45831,7/18/2024,8/1/2024,FedEx,Delayed,4,,,,,,,,,
15362,42983,8/3/2025,8/15/2025,Delhivery,In Transit,6,,,,,,,,,
15363,40763,10/9/2025,10/26/2025,FedEx,Delivered,7,,,,,,,,,
15364,29143,12/8/2025,12/17/2025,BlueDart,In Transit,6,,,,,,,,,
15365,30448,5/29/2025,6/6/2025,BlueDart,Delivered,3,,,,,,,,,
15366,44229,2/25/2025,3/11/2025,Delhivery,In Transit,7,,,,,,,,,
15367,49317,5/8/2024,5/14/2024,BlueDart,Delayed,1,,,,,,,,,
15368,22009,6/30/2024,7/4/2024,BlueDart,Delayed,3,,,,,,,,,
15369,17837,6/10/2024,6/20/2024,FedEx,Delivered,3,,,,,,,,,
15370,18194,3/4/2025,3/17/2025,BlueDart,In Transit,5,,,,,,,,,
15371,41990,11/14/2024,11/17/2024,DHL,Delayed,1,,,,,,,,,
15372,7673,9/14/2024,9/23/2024,FedEx,In Transit,1,,,,,,,,,
15373,2174,5/7/2024,5/14/2024,Delhivery,Delivered,3,,,,,,,,,
15374,30055,4/4/2024,4/13/2024,BlueDart,Delivered,4,,,,,,,,,
15375,41848,12/13/2024,12/16/2024,FedEx,In Transit,-1,,,,,,,,,
15376,6455,2/6/2024,2/14/2024,BlueDart,Delayed,5,,,,,,,,,
15377,13271,1/14/2024,1/24/2024,Delhivery,Delayed,1,,,,,,,,,
15378,5126,4/8/2025,4/12/2025,Delhivery,Delivered,0,,,,,,,,,
15379,668,11/4/2025,11/20/2025,FedEx,Delayed,6,,,,,,,,,
15380,34005,9/7/2024,9/8/2024,FedEx,Delivered,0,,,,,,,,,
15381,22883,5/13/2024,5/16/2024,BlueDart,Delayed,0,,,,,,,,,
15382,10017,12/2/2025,12/7/2025,BlueDart,Delivered,0,,,,,,,,,
15383,34923,2/24/2025,3/9/2025,Delhivery,In Transit,4,,,,,,,,,
15384,17855,6/25/2024,7/5/2024,FedEx,In Transit,7,,,,,,,,,
15385,35268,1/11/2024,1/15/2024,Delhivery,Delivered,1,,,,,,,,,
15386,47527,3/29/2025,4/5/2025,Delhivery,Delivered,0,,,,,,,,,
15387,46546,8/23/2025,9/4/2025,BlueDart,Delivered,4,,,,,,,,,
15388,17996,2/3/2024,2/14/2024,BlueDart,In Transit,4,,,,,,,,,
15389,7144,5/28/2024,6/11/2024,Delhivery,Delayed,6,,,,,,,,,
15390,8282,4/26/2025,5/11/2025,FedEx,Delivered,6,,,,,,,,,
15391,19849,8/5/2025,8/15/2025,DHL,Delayed,0,,,,,,,,,
15392,30540,6/25/2025,6/28/2025,FedEx,In Transit,2,,,,,,,,,
15393,26717,6/7/2024,6/15/2024,BlueDart,In Transit,-1,,,,,,,,,
15394,21203,3/3/2025,3/5/2025,BlueDart,In Transit,0,,,,,,,,,
15395,27807,12/12/2024,12/17/2024,FedEx,Delayed,4,,,,,,,,,
15396,32560,10/28/2024,11/10/2024,BlueDart,In Transit,4,,,,,,,,,
15397,7323,12/11/2025,12/16/2025,BlueDart,Delivered,0,,,,,,,,,
15398,25462,12/1/2024,12/7/2024,BlueDart,Delivered,-1,,,,,,,,,
15399,40735,10/12/2024,10/20/2024,FedEx,Delayed,3,,,,,,,,,
15400,4717,10/12/2024,10/17/2024,DHL,Delayed,1,,,,,,,,,
15401,37896,1/14/2024,1/21/2024,Delhivery,Delivered,1,,,,,,,,,
15402,27576,1/23/2024,2/9/2024,DHL,Delayed,7,,,,,,,,,
15403,44164,11/22/2025,11/30/2025,DHL,Delayed,2,,,,,,,,,
15404,10805,4/12/2024,4/17/2024,FedEx,Delivered,0,,,,,,,,,
15405,14192,5/25/2024,6/4/2024,FedEx,In Transit,4,,,,,,,,,
15406,25986,11/27/2024,12/6/2024,DHL,In Transit,4,,,,,,,,,
15407,40143,10/14/2024,10/25/2024,DHL,In Transit,5,,,,,,,,,
15408,6276,12/6/2025,12/8/2025,Delhivery,Delayed,0,,,,,,,,,
15409,42199,7/23/2024,8/4/2024,Delhivery,Delayed,2,,,,,,,,,
15410,10870,6/19/2024,6/20/2024,FedEx,In Transit,-1,,,,,,,,,
15411,23267,2/19/2025,2/28/2025,Delhivery,In Transit,5,,,,,,,,,
15412,21745,9/19/2025,9/29/2025,DHL,Delivered,2,,,,,,,,,
15413,41753,8/15/2025,8/21/2025,BlueDart,In Transit,1,,,,,,,,,
15414,4094,8/11/2024,8/15/2024,DHL,Delayed,2,,,,,,,,,
15415,11809,5/29/2024,6/12/2024,Delhivery,In Transit,5,,,,,,,,,
15416,18018,5/10/2025,5/21/2025,DHL,Delayed,1,,,,,,,,,
15417,30741,6/15/2024,6/24/2024,BlueDart,In Transit,1,,,,,,,,,
15418,23915,12/10/2025,12/17/2025,Delhivery,Delivered,1,,,,,,,,,
15419,15351,2/15/2024,2/23/2024,DHL,Delivered,6,,,,,,,,,
15420,28430,9/8/2024,9/17/2024,DHL,Delivered,6,,,,,,,,,
15421,28869,5/14/2024,5/21/2024,BlueDart,Delayed,2,,,,,,,,,
15422,49452,6/4/2024,6/5/2024,Delhivery,Delayed,0,,,,,,,,,
15423,33367,7/30/2025,8/3/2025,DHL,In Transit,1,,,,,,,,,
15424,20300,4/26/2024,5/7/2024,FedEx,In Transit,2,,,,,,,,,
15425,46143,8/24/2024,9/4/2024,FedEx,In Transit,1,,,,,,,,,
15426,41172,5/2/2025,5/16/2025,FedEx,Delayed,6,,,,,,,,,
15427,37678,8/24/2024,8/30/2024,BlueDart,In Transit,4,,,,,,,,,
15428,44999,4/14/2025,4/18/2025,Delhivery,Delivered,2,,,,,,,,,
15429,42722,2/18/2024,2/25/2024,Delhivery,Delayed,5,,,,,,,,,
15430,29180,5/8/2024,5/21/2024,FedEx,Delivered,4,,,,,,,,,
15431,30574,5/12/2025,5/19/2025,DHL,Delivered,5,,,,,,,,,
15432,5447,8/13/2025,8/22/2025,FedEx,In Transit,6,,,,,,,,,
15433,42848,10/25/2025,11/5/2025,DHL,Delayed,5,,,,,,,,,
15434,45235,10/18/2024,10/31/2024,BlueDart,Delayed,7,,,,,,,,,
15435,15179,8/10/2025,8/12/2025,BlueDart,In Transit,-1,,,,,,,,,
15436,16706,11/9/2024,11/15/2024,BlueDart,In Transit,3,,,,,,,,,
15437,36384,1/4/2025,1/5/2025,BlueDart,Delivered,-1,,,,,,,,,
15438,37858,6/12/2024,6/25/2024,DHL,Delayed,5,,,,,,,,,
15439,27761,6/4/2025,6/16/2025,BlueDart,In Transit,3,,,,,,,,,
15440,16468,1/25/2025,2/7/2025,Delhivery,Delivered,6,,,,,,,,,
15441,18545,6/11/2024,6/17/2024,FedEx,Delayed,0,,,,,,,,,
15442,18484,1/18/2025,2/4/2025,FedEx,Delayed,7,,,,,,,,,
15443,13353,7/29/2025,8/3/2025,FedEx,In Transit,3,,,,,,,,,
15444,42121,9/20/2024,9/29/2024,DHL,In Transit,0,,,,,,,,,
15445,6886,6/5/2025,6/14/2025,FedEx,Delivered,3,,,,,,,,,
15446,11085,4/24/2025,5/11/2025,FedEx,Delivered,7,,,,,,,,,
15447,12631,2/11/2025,2/18/2025,BlueDart,In Transit,2,,,,,,,,,
15448,12516,6/9/2025,6/22/2025,BlueDart,In Transit,5,,,,,,,,,
15449,18184,7/10/2025,7/12/2025,FedEx,Delivered,0,,,,,,,,,
15450,26494,9/29/2025,10/4/2025,FedEx,Delivered,4,,,,,,,,,
15451,9836,2/22/2024,3/6/2024,BlueDart,In Transit,4,,,,,,,,,
15452,15184,10/5/2024,10/10/2024,DHL,Delayed,-1,,,,,,,,,
15453,12778,4/28/2024,5/2/2024,BlueDart,Delayed,0,,,,,,,,,
15454,21086,4/1/2024,4/2/2024,BlueDart,Delayed,0,,,,,,,,,
15455,18370,2/11/2025,2/23/2025,Delhivery,Delivered,3,,,,,,,,,
15456,40680,2/5/2024,2/16/2024,BlueDart,Delayed,1,,,,,,,,,
15457,49167,12/1/2024,12/8/2024,FedEx,Delivered,2,,,,,,,,,
15458,8743,1/24/2025,2/5/2025,Delhivery,Delayed,6,,,,,,,,,
15459,4870,8/21/2024,8/26/2024,Delhivery,Delayed,1,,,,,,,,,
15460,29578,7/8/2024,7/19/2024,FedEx,In Transit,3,,,,,,,,,
15461,25661,5/29/2025,6/3/2025,FedEx,In Transit,4,,,,,,,,,
15462,23116,8/11/2025,8/16/2025,DHL,In Transit,-1,,,,,,,,,
15463,28653,2/7/2024,2/14/2024,BlueDart,Delivered,2,,,,,,,,,
15464,18876,8/21/2024,9/1/2024,BlueDart,Delayed,6,,,,,,,,,
15465,22283,11/12/2025,11/23/2025,Delhivery,Delayed,1,,,,,,,,,
15466,42099,3/23/2025,4/2/2025,BlueDart,In Transit,3,,,,,,,,,
15467,10498,10/5/2024,10/11/2024,Delhivery,In Transit,1,,,,,,,,,
15468,14280,12/30/2025,1/6/2026,DHL,Delivered,0,,,,,,,,,
15469,28886,11/6/2024,11/13/2024,FedEx,In Transit,3,,,,,,,,,
15470,23604,9/24/2024,10/2/2024,DHL,Delayed,5,,,,,,,,,
15471,36947,9/30/2024,10/9/2024,Delhivery,Delivered,1,,,,,,,,,
15472,24494,5/28/2024,6/11/2024,Delhivery,In Transit,6,,,,,,,,,
15473,31839,1/26/2025,2/10/2025,FedEx,Delayed,6,,,,,,,,,
15474,45821,3/28/2024,4/5/2024,DHL,Delayed,1,,,,,,,,,
15475,17092,4/17/2025,4/27/2025,FedEx,Delayed,4,,,,,,,,,
15476,39867,3/11/2025,3/21/2025,Delhivery,Delayed,5,,,,,,,,,
15477,44260,3/30/2025,4/14/2025,FedEx,In Transit,6,,,,,,,,,
15478,6986,2/15/2024,2/27/2024,FedEx,Delivered,4,,,,,,,,,
15479,19405,1/12/2025,1/15/2025,DHL,In Transit,-1,,,,,,,,,
15480,36124,10/4/2025,10/8/2025,BlueDart,In Transit,1,,,,,,,,,
15481,25989,6/28/2025,7/10/2025,DHL,Delivered,3,,,,,,,,,
15482,29888,2/7/2024,2/12/2024,Delhivery,Delivered,2,,,,,,,,,
15483,29724,10/1/2024,10/18/2024,BlueDart,Delayed,7,,,,,,,,,
15484,24562,3/18/2024,4/2/2024,DHL,Delivered,6,,,,,,,,,
15485,498,8/4/2024,8/19/2024,DHL,Delayed,6,,,,,,,,,
15486,27627,1/1/2025,1/11/2025,DHL,In Transit,4,,,,,,,,,
15487,46188,4/30/2024,5/12/2024,FedEx,In Transit,4,,,,,,,,,
15488,28092,11/24/2024,12/3/2024,DHL,Delivered,2,,,,,,,,,
15489,23657,3/14/2025,3/18/2025,FedEx,Delivered,-1,,,,,,,,,
15490,4461,6/27/2025,7/6/2025,Delhivery,Delivered,1,,,,,,,,,
15491,41870,7/22/2024,7/27/2024,FedEx,Delivered,4,,,,,,,,,
15492,16069,9/2/2024,9/16/2024,Delhivery,Delivered,4,,,,,,,,,
15493,41012,9/8/2024,9/14/2024,BlueDart,Delivered,0,,,,,,,,,
15494,23301,4/8/2025,4/20/2025,FedEx,Delivered,3,,,,,,,,,
15495,15540,11/13/2024,11/25/2024,FedEx,Delivered,7,,,,,,,,,
15496,41362,11/14/2025,11/18/2025,FedEx,In Transit,1,,,,,,,,,
15497,36638,10/21/2025,10/30/2025,DHL,Delivered,0,,,,,,,,,
15498,32121,1/23/2025,2/8/2025,BlueDart,In Transit,6,,,,,,,,,
15499,5829,8/23/2024,8/28/2024,FedEx,Delivered,2,,,,,,,,,
15500,30348,10/26/2025,11/8/2025,BlueDart,Delivered,6,,,,,,,,,
15501,28004,9/28/2025,10/14/2025,BlueDart,In Transit,6,,,,,,,,,
15502,19215,12/20/2024,1/4/2025,BlueDart,Delivered,5,,,,,,,,,
15503,37429,5/10/2025,5/22/2025,DHL,Delivered,2,,,,,,,,,
15504,12170,3/13/2025,3/18/2025,BlueDart,Delivered,4,,,,,,,,,
15505,33041,12/31/2024,1/13/2025,DHL,Delivered,7,,,,,,,,,
15506,3098,3/25/2024,4/2/2024,BlueDart,Delivered,7,,,,,,,,,
15507,38419,4/18/2024,4/29/2024,FedEx,Delayed,1,,,,,,,,,
15508,22091,9/27/2024,10/6/2024,BlueDart,Delivered,6,,,,,,,,,
15509,20665,3/12/2024,3/22/2024,FedEx,In Transit,5,,,,,,,,,
15510,17461,7/16/2025,7/26/2025,DHL,In Transit,0,,,,,,,,,
15511,26485,5/25/2025,5/30/2025,Delhivery,Delivered,2,,,,,,,,,
15512,42761,11/23/2024,11/29/2024,Delhivery,Delayed,1,,,,,,,,,
15513,42089,4/3/2025,4/15/2025,BlueDart,Delayed,2,,,,,,,,,
15514,24251,4/8/2024,4/16/2024,FedEx,Delayed,3,,,,,,,,,
