Inventory_ID,Product_ID,Warehouse_ID,Stock_Quantity,Reorder_Level,Safety_Stock,Last_Updated,,,,,,,
7938,426,27,836,191,368,2/28/2026,,,,,,,
7939,878,1,2973,392,80,4/30/2026,,,,,,,
7940,10,9,1389,513,77,4/1/2026,,,,,,,
7941,8,19,66,186,335,4/11/2026,,,,,,,
7942,263,21,2483,553,247,4/5/2026,,,,,,,
7943,967,20,1983,560,493,2/18/2026,,,,,,,
7944,434,18,4777,634,353,4/14/2026,,,,,,,
7945,765,13,2980,928,64,4/20/2026,,,,,,,
7946,584,11,2348,665,416,2/21/2026,,,,,,,
7947,724,29,3442,765,101,4/14/2026,,,,,,,
7948,192,27,2495,977,329,4/8/2026,,,,,,,
7949,941,16,323,398,343,3/2/2026,,,,,,,
7950,192,25,2199,387,168,3/3/2026,,,,,,,
7951,374,4,218,235,270,4/2/2026,,,,,,,
7952,68,28,654,893,217,3/8/2026,,,,,,,
7953,323,7,3163,881,130,2/23/2026,,,,,,,
7954,163,29,2663,665,412,4/29/2026,,,,,,,
7955,143,28,2780,451,286,4/6/2026,,,,,,,
7956,593,2,2896,255,122,5/6/2026,,,,,,,
7957,794,13,3691,725,415,4/23/2026,,,,,,,
7958,949,26,2774,576,259,3/12/2026,,,,,,,
7959,655,19,2665,419,483,4/1/2026,,,,,,,
7960,482,28,4772,171,272,2/13/2026,,,,,,,
7961,826,20,4651,918,154,3/27/2026,,,,,,,
7962,701,13,1985,505,286,4/17/2026,,,,,,,
7963,266,1,3817,872,195,3/9/2026,,,,,,,
7964,537,27,2761,243,80,2/15/2026,,,,,,,
7965,415,15,4914,722,410,2/12/2026,,,,,,,
7966,43,1,4908,726,254,4/23/2026,,,,,,,
7967,549,18,286,621,209,3/13/2026,,,,,,,
7968,270,19,1239,872,424,4/15/2026,,,,,,,
7969,739,24,2117,993,165,3/25/2026,,,,,,,
7970,478,25,4275,850,474,4/11/2026,,,,,,,
7971,619,1,3264,878,176,2/18/2026,,,,,,,
7972,176,3,1634,578,403,2/17/2026,,,,,,,
7973,870,13,2070,260,135,5/11/2026,,,,,,,
7974,464,25,3308,144,213,3/2/2026,,,,,,,
7975,232,14,4568,597,398,4/25/2026,,,,,,,
7976,776,14,958,384,304,2/11/2026,,,,,,,
7977,767,4,1806,778,144,2/21/2026,,,,,,,
7978,60,6,869,778,451,2/17/2026,,,,,,,
7979,684,8,1724,336,262,3/6/2026,,,,,,,
7980,35,6,116,824,233,2/25/2026,,,,,,,
7981,932,19,2562,581,125,4/13/2026,,,,,,,
7982,692,16,2203,439,461,2/27/2026,,,,,,,
7983,296,4,1988,555,409,2/26/2026,,,,,,,
7984,247,9,1326,217,369,2/22/2026,,,,,,,
7985,463,28,1772,688,291,5/6/2026,,,,,,,
7986,8,21,3066,789,282,2/15/2026,,,,,,,
7987,79,14,1110,523,201,2/27/2026,,,,,,,
7988,391,24,1588,409,334,4/15/2026,,,,,,,
7989,265,22,4388,784,178,4/14/2026,,,,,,,
7990,933,15,4642,269,395,4/10/2026,,,,,,,
7991,986,29,418,643,336,5/10/2026,,,,,,,
7992,742,13,1749,870,131,3/6/2026,,,,,,,
7993,277,1,4478,413,323,4/10/2026,,,,,,,
7994,54,11,2144,226,451,4/17/2026,,,,,,,
7995,538,9,3166,228,383,2/17/2026,,,,,,,
7996,935,27,667,635,393,4/6/2026,,,,,,,
7997,370,19,2435,396,186,4/8/2026,,,,,,,
7998,13,29,763,944,105,3/1/2026,,,,,,,
7999,306,11,2891,530,159,2/13/2026,,,,,,,
8000,539,3,4308,850,191,4/23/2026,,,,,,,
8001,426,11,3851,215,308,2/20/2026,,,,,,,
8002,227,20,4002,647,323,3/1/2026,,,,,,,
8003,73,23,3127,663,460,4/17/2026,,,,,,,
8004,129,2,4360,113,159,4/25/2026,,,,,,,
8005,913,25,4360,828,339,3/11/2026,,,,,,,
8006,642,14,593,427,380,2/14/2026,,,,,,,
8007,793,6,414,758,216,3/30/2026,,,,,,,
8008,194,3,1480,631,441,3/31/2026,,,,,,,
8009,181,20,4901,780,329,4/3/2026,,,,,,,
8010,907,24,4220,397,135,3/18/2026,,,,,,,
8011,461,27,3219,421,247,4/17/2026,,,,,,,
8012,550,8,4361,682,132,2/20/2026,,,,,,,
8013,664,25,2386,114,210,4/6/2026,,,,,,,
8014,337,10,3344,861,251,5/11/2026,,,,,,,
8015,765,26,4776,517,104,3/27/2026,,,,,,,
8016,647,9,2270,879,164,2/27/2026,,,,,,,
8017,315,23,1717,798,345,3/23/2026,,,,,,,
8018,738,7,2343,538,162,2/16/2026,,,,,,,
8019,559,14,588,294,226,5/10/2026,,,,,,,
8020,608,18,176,791,413,2/12/2026,,,,,,,
8021,119,17,3900,876,338,4/14/2026,,,,,,,
8022,291,25,472,877,208,3/16/2026,,,,,,,
8023,243,27,2391,492,63,2/16/2026,,,,,,,
8024,218,28,1648,190,441,3/21/2026,,,,,,,
8025,648,28,3947,105,428,3/4/2026,,,,,,,
8026,378,11,4981,778,457,3/4/2026,,,,,,,
8027,879,3,2998,180,320,3/2/2026,,,,,,,
8028,66,17,3880,304,192,5/10/2026,,,,,,,
8029,685,3,1309,614,122,4/18/2026,,,,,,,
8030,709,9,2700,624,239,4/22/2026,,,,,,,
8031,160,28,1611,129,500,2/27/2026,,,,,,,
8032,818,29,1216,519,362,4/12/2026,,,,,,,
8033,323,15,3401,179,392,3/21/2026,,,,,,,
8034,408,23,414,190,168,4/7/2026,,,,,,,
8035,996,18,2520,494,144,5/9/2026,,,,,,,
8036,621,5,483,565,223,4/8/2026,,,,,,,
8037,892,26,1019,496,404,3/4/2026,,,,,,,
8038,370,4,1640,588,81,2/25/2026,,,,,,,
8039,222,30,2810,564,205,2/22/2026,,,,,,,
8040,614,14,2203,650,346,3/28/2026,,,,,,,
8041,195,22,258,208,466,2/14/2026,,,,,,,
8042,484,14,3707,996,318,2/12/2026,,,,,,,
8043,432,10,2565,445,170,3/16/2026,,,,,,,
8044,962,3,1870,396,162,2/27/2026,,,,,,,
8045,408,28,631,359,221,4/23/2026,,,,,,,
8046,152,12,630,941,179,2/21/2026,,,,,,,
8047,879,17,2659,846,283,2/22/2026,,,,,,,
8048,914,3,1482,686,489,4/26/2026,,,,,,,
8049,827,16,583,189,220,3/25/2026,,,,,,,
8050,8,14,1377,439,269,4/9/2026,,,,,,,
8051,43,19,4758,239,282,3/1/2026,,,,,,,
8052,354,20,1717,360,230,3/13/2026,,,,,,,
8053,193,19,2263,979,308,4/15/2026,,,,,,,
8054,524,30,3159,655,368,2/19/2026,,,,,,,
8055,967,6,2548,240,376,3/4/2026,,,,,,,
8056,131,22,3496,265,226,2/18/2026,,,,,,,
8057,823,24,4821,668,90,4/13/2026,,,,,,,
8058,581,8,249,180,60,3/16/2026,,,,,,,
8059,602,6,4851,920,355,2/27/2026,,,,,,,
8060,651,5,324,397,295,4/24/2026,,,,,,,
8061,447,1,4827,810,107,2/18/2026,,,,,,,
8062,6,20,1058,836,120,3/31/2026,,,,,,,
8063,879,10,4353,232,196,5/3/2026,,,,,,,
8064,340,10,2648,629,414,5/3/2026,,,,,,,
8065,544,14,3633,471,231,4/9/2026,,,,,,,
8066,625,27,3235,552,377,4/27/2026,,,,,,,
8067,425,21,3422,529,322,4/6/2026,,,,,,,
8068,479,29,3235,469,352,4/19/2026,,,,,,,
8069,679,25,1745,176,495,2/21/2026,,,,,,,
8070,618,21,2119,470,153,3/15/2026,,,,,,,
8071,55,28,1141,893,102,4/27/2026,,,,,,,
8072,523,22,4119,521,191,5/10/2026,,,,,,,
8073,372,12,1925,487,478,5/4/2026,,,,,,,
8074,151,13,1032,410,155,4/26/2026,,,,,,,
8075,518,2,1921,778,387,3/6/2026,,,,,,,
8076,234,29,688,489,497,4/10/2026,,,,,,,
8077,410,17,257,526,414,3/16/2026,,,,,,,
8078,889,23,2196,339,232,4/12/2026,,,,,,,
8079,266,17,2742,676,288,3/14/2026,,,,,,,
8080,669,5,3597,275,181,2/20/2026,,,,,,,
8081,178,28,4236,987,158,5/9/2026,,,,,,,
8082,76,8,2832,636,360,2/18/2026,,,,,,,
8083,126,14,3340,659,110,4/22/2026,,,,,,,
8084,340,2,3663,609,407,5/1/2026,,,,,,,
8085,748,14,3190,151,351,4/2/2026,,,,,,,
8086,227,12,3825,401,497,3/19/2026,,,,,,,
8087,475,2,1509,552,244,4/21/2026,,,,,,,
8088,1,30,747,886,415,3/28/2026,,,,,,,
8089,908,29,2600,467,311,4/28/2026,,,,,,,
8090,311,19,3587,442,360,4/13/2026,,,,,,,
8091,71,17,217,478,236,3/6/2026,,,,,,,
8092,363,2,126,538,415,3/1/2026,,,,,,,
8093,669,3,4201,233,165,3/2/2026,,,,,,,
8094,770,17,1261,484,428,3/5/2026,,,,,,,
8095,716,29,4625,122,248,2/18/2026,,,,,,,
8096,557,19,834,139,356,2/20/2026,,,,,,,
8097,815,4,2831,286,123,3/13/2026,,,,,,,
8098,773,30,708,505,445,4/14/2026,,,,,,,
8099,862,12,4985,984,333,4/13/2026,,,,,,,
8100,843,12,2570,432,77,3/13/2026,,,,,,,
8101,147,26,4650,594,323,5/3/2026,,,,,,,
8102,965,28,1242,648,339,4/15/2026,,,,,,,
8103,450,7,999,701,66,4/30/2026,,,,,,,
8104,268,2,2707,674,179,2/15/2026,,,,,,,
8105,714,1,3776,967,81,3/13/2026,,,,,,,
8106,992,14,4610,353,73,4/23/2026,,,,,,,
8107,332,14,829,685,451,4/2/2026,,,,,,,
8108,943,9,1478,349,177,5/2/2026,,,,,,,
8109,504,3,587,107,164,5/8/2026,,,,,,,
8110,176,20,3365,508,167,4/22/2026,,,,,,,
8111,800,21,4234,610,415,4/9/2026,,,,,,,
8112,300,19,3939,606,104,4/29/2026,,,,,,,
8113,268,12,4148,514,478,3/15/2026,,,,,,,
8114,19,18,1582,785,320,4/29/2026,,,,,,,
8115,434,29,2550,860,253,3/18/2026,,,,,,,
8116,425,25,2974,755,130,4/4/2026,,,,,,,
8117,102,21,2180,862,161,2/14/2026,,,,,,,
8118,440,6,610,544,88,4/14/2026,,,,,,,
8119,696,28,1416,433,452,4/30/2026,,,,,,,
8120,933,8,279,843,456,3/5/2026,,,,,,,
8121,244,12,561,665,463,3/8/2026,,,,,,,
8122,868,21,1992,677,51,3/21/2026,,,,,,,
8123,910,13,2534,367,76,4/15/2026,,,,,,,
8124,11,22,4618,525,340,5/2/2026,,,,,,,
8125,102,17,2845,818,214,2/24/2026,,,,,,,
8126,430,22,3340,251,456,4/30/2026,,,,,,,
8127,260,29,3701,306,351,4/10/2026,,,,,,,
8128,811,11,271,428,488,5/9/2026,,,,,,,
8129,538,1,2193,688,154,4/30/2026,,,,,,,
8130,120,12,3523,815,377,5/5/2026,,,,,,,
8131,627,28,3843,984,88,3/20/2026,,,,,,,
8132,984,3,511,346,442,5/1/2026,,,,,,,
8133,183,25,630,645,399,3/12/2026,,,,,,,
8134,412,4,1902,383,59,2/14/2026,,,,,,,
8135,837,11,4211,319,80,3/10/2026,,,,,,,
8136,168,4,2185,168,330,2/16/2026,,,,,,,
8137,618,29,4795,785,456,2/17/2026,,,,,,,
8138,146,1,2818,497,318,4/7/2026,,,,,,,
8139,725,22,4118,473,305,5/4/2026,,,,,,,
8140,484,16,4304,498,77,4/18/2026,,,,,,,
8141,828,27,4476,249,435,3/29/2026,,,,,,,
8142,15,10,3869,456,417,4/28/2026,,,,,,,
8143,765,30,1920,622,493,2/25/2026,,,,,,,
8144,273,27,1594,204,330,3/31/2026,,,,,,,
8145,407,28,499,969,137,4/4/2026,,,,,,,
8146,233,26,1812,885,402,4/5/2026,,,,,,,
8147,88,5,3355,876,318,4/14/2026,,,,,,,
8148,946,23,2673,241,356,3/25/2026,,,,,,,
8149,809,12,2326,843,246,3/27/2026,,,,,,,
8150,356,3,3131,994,82,4/25/2026,,,,,,,
8151,486,24,2480,335,431,3/6/2026,,,,,,,
8152,736,18,2173,366,475,4/10/2026,,,,,,,
8153,828,24,1881,223,237,4/6/2026,,,,,,,
8154,297,14,4936,950,184,4/21/2026,,,,,,,
8155,171,24,2809,116,481,3/7/2026,,,,,,,
8156,990,13,2232,113,80,4/1/2026,,,,,,,
8157,507,2,4756,641,469,3/29/2026,,,,,,,
8158,297,1,4650,873,419,3/2/2026,,,,,,,
8159,537,11,4594,224,254,4/7/2026,,,,,,,
8160,122,6,2114,116,117,3/28/2026,,,,,,,
8161,588,17,2626,329,390,3/17/2026,,,,,,,
8162,700,11,4615,454,194,3/23/2026,,,,,,,
8163,815,11,1767,909,297,4/13/2026,,,,,,,
8164,674,23,1474,382,418,2/11/2026,,,,,,,
8165,122,14,2494,600,379,4/13/2026,,,,,,,
8166,972,29,3782,214,214,3/10/2026,,,,,,,
8167,234,10,2907,261,500,4/1/2026,,,,,,,
8168,840,16,4008,923,145,3/29/2026,,,,,,,
8169,290,17,4450,630,74,5/7/2026,,,,,,,
8170,118,3,3503,533,298,3/27/2026,,,,,,,
8171,977,29,2887,165,485,5/2/2026,,,,,,,
8172,381,26,1646,701,96,4/12/2026,,,,,,,
8173,937,13,831,203,165,2/14/2026,,,,,,,
8174,542,22,3360,691,240,3/15/2026,,,,,,,
8175,153,6,521,665,479,3/29/2026,,,,,,,
8176,346,28,1791,794,99,4/16/2026,,,,,,,
8177,676,10,4307,380,173,4/21/2026,,,,,,,
8178,475,18,3495,819,219,5/4/2026,,,,,,,
8179,796,24,3091,201,244,3/11/2026,,,,,,,
8180,402,24,4536,573,194,2/24/2026,,,,,,,
8181,740,17,415,686,380,2/25/2026,,,,,,,
8182,933,25,1803,388,362,4/29/2026,,,,,,,
8183,437,2,4056,727,342,3/6/2026,,,,,,,
8184,386,20,3472,705,320,4/25/2026,,,,,,,
8185,826,12,892,804,373,3/20/2026,,,,,,,
8186,669,4,3646,387,249,5/6/2026,,,,,,,
8187,59,30,4127,547,189,2/16/2026,,,,,,,
8188,829,1,1994,650,440,4/18/2026,,,,,,,
8189,569,5,3874,115,154,2/18/2026,,,,,,,
8190,594,10,228,844,425,3/8/2026,,,,,,,
8191,221,28,4586,956,65,3/23/2026,,,,,,,
8192,385,27,1590,415,374,5/6/2026,,,,,,,
8193,520,20,3319,729,164,3/20/2026,,,,,,,
8194,538,12,1507,209,225,5/7/2026,,,,,,,
8195,633,1,2560,581,157,3/22/2026,,,,,,,
8196,678,25,3243,887,299,2/19/2026,,,,,,,
8197,412,2,637,963,169,4/28/2026,,,,,,,
8198,623,21,2388,860,125,5/1/2026,,,,,,,
8199,649,28,503,833,112,3/24/2026,,,,,,,
8200,961,26,1420,808,136,4/6/2026,,,,,,,
8201,282,3,3192,598,241,3/1/2026,,,,,,,
8202,806,13,4883,119,281,2/23/2026,,,,,,,
8203,950,11,4370,600,294,4/16/2026,,,,,,,
8204,119,11,312,430,183,3/3/2026,,,,,,,
8205,980,17,2601,898,176,3/17/2026,,,,,,,
8206,283,17,1273,938,211,4/12/2026,,,,,,,
8207,170,27,3357,886,294,5/4/2026,,,,,,,
8208,439,17,4064,245,85,5/8/2026,,,,,,,
8209,645,8,2188,840,143,3/15/2026,,,,,,,
8210,373,30,3213,744,151,2/20/2026,,,,,,,
8211,609,15,590,522,60,4/8/2026,,,,,,,
8212,930,27,4609,223,378,4/24/2026,,,,,,,
8213,239,6,2631,346,260,2/24/2026,,,,,,,
8214,510,22,2083,290,53,5/3/2026,,,,,,,
8215,586,9,3918,384,227,4/4/2026,,,,,,,
8216,102,12,1858,390,209,4/2/2026,,,,,,,
8217,271,29,4470,853,368,5/2/2026,,,,,,,
8218,515,3,2539,490,278,3/1/2026,,,,,,,
8219,170,26,546,476,116,5/7/2026,,,,,,,
8220,732,30,242,209,440,2/12/2026,,,,,,,
8221,959,10,4998,787,111,3/31/2026,,,,,,,
8222,404,13,3669,739,169,3/22/2026,,,,,,,
8223,242,6,636,373,375,3/31/2026,,,,,,,
8224,999,4,4166,660,185,3/4/2026,,,,,,,
8225,786,6,3001,880,399,3/16/2026,,,,,,,
8226,533,28,3206,121,131,2/15/2026,,,,,,,
8227,870,5,395,352,103,3/10/2026,,,,,,,
8228,101,11,222,727,481,4/26/2026,,,,,,,
8229,822,21,2526,349,296,4/22/2026,,,,,,,
8230,808,25,1156,996,428,5/6/2026,,,,,,,
8231,523,11,2382,956,194,4/12/2026,,,,,,,
8232,664,18,4349,711,78,3/17/2026,,,,,,,
8233,736,30,1080,610,467,5/5/2026,,,,,,,
8234,717,28,2857,598,241,3/5/2026,,,,,,,
8235,921,12,351,997,228,4/9/2026,,,,,,,
8236,465,4,3733,113,393,4/4/2026,,,,,,,
8237,862,26,4635,791,83,3/29/2026,,,,,,,
8238,198,23,3007,918,426,3/14/2026,,,,,,,
8239,650,14,4581,609,482,3/15/2026,,,,,,,
8240,520,21,4812,510,230,3/27/2026,,,,,,,
8241,696,9,2266,678,152,3/27/2026,,,,,,,
8242,186,20,4978,258,321,3/9/2026,,,,,,,
8243,744,29,3562,357,155,4/20/2026,,,,,,,
8244,104,7,1672,730,100,3/31/2026,,,,,,,
8245,936,16,4184,302,277,2/25/2026,,,,,,,
8246,617,10,1938,724,182,3/23/2026,,,,,,,
8247,901,8,716,652,469,4/2/2026,,,,,,,
8248,539,29,1145,720,68,4/6/2026,,,,,,,
8249,653,9,2310,546,295,4/20/2026,,,,,,,
8250,884,14,1364,541,491,3/6/2026,,,,,,,
8251,128,2,4928,834,219,5/8/2026,,,,,,,
8252,174,9,2523,860,199,3/3/2026,,,,,,,
8253,631,14,722,414,233,3/23/2026,,,,,,,
8254,292,19,3576,150,184,3/4/2026,,,,,,,
8255,635,11,284,712,468,4/10/2026,,,,,,,
8256,762,9,1975,634,167,4/8/2026,,,,,,,
8257,832,18,3078,663,361,2/21/2026,,,,,,,
8258,87,20,129,103,76,2/23/2026,,,,,,,
8259,204,8,4781,871,309,2/21/2026,,,,,,,
8260,169,15,2976,269,130,4/10/2026,,,,,,,
8261,466,1,85,227,362,5/1/2026,,,,,,,
8262,873,20,3704,841,50,2/20/2026,,,,,,,
8263,561,12,3357,162,114,3/1/2026,,,,,,,
8264,6,13,226,853,370,5/7/2026,,,,,,,
8265,152,1,1492,436,52,2/11/2026,,,,,,,
8266,775,29,3735,319,447,2/16/2026,,,,,,,
8267,426,9,3411,816,470,4/4/2026,,,,,,,
8268,732,25,1396,161,178,4/9/2026,,,,,,,
8269,971,17,2395,837,480,2/28/2026,,,,,,,
8270,750,12,2917,758,126,2/11/2026,,,,,,,
8271,636,26,1635,147,494,4/1/2026,,,,,,,
8272,606,20,3421,917,122,4/22/2026,,,,,,,
8273,120,12,4771,710,165,4/3/2026,,,,,,,
8274,34,23,2993,676,304,2/22/2026,,,,,,,
8275,316,14,105,446,63,5/4/2026,,,,,,,
8276,86,4,4868,966,358,3/3/2026,,,,,,,
8277,103,4,2963,981,326,5/4/2026,,,,,,,
8278,316,11,811,727,182,4/11/2026,,,,,,,
8279,510,2,2266,235,468,4/28/2026,,,,,,,
8280,746,25,723,470,324,4/11/2026,,,,,,,
8281,730,30,1462,936,355,5/5/2026,,,,,,,
8282,266,23,432,524,82,4/10/2026,,,,,,,
8283,243,13,3310,253,129,3/16/2026,,,,,,,
8284,105,14,581,890,256,4/19/2026,,,,,,,
8285,78,29,2567,598,484,3/12/2026,,,,,,,
8286,332,9,524,590,407,3/26/2026,,,,,,,
8287,152,24,4695,480,353,4/19/2026,,,,,,,
8288,428,8,4578,466,494,3/25/2026,,,,,,,
8289,757,6,2847,698,63,3/14/2026,,,,,,,
8290,225,28,3591,738,283,2/11/2026,,,,,,,
8291,752,19,3210,127,497,3/24/2026,,,,,,,
8292,149,7,157,850,139,4/21/2026,,,,,,,
8293,353,17,4900,176,63,4/1/2026,,,,,,,
8294,846,17,3729,420,253,4/16/2026,,,,,,,
8295,42,21,2077,157,194,4/30/2026,,,,,,,
8296,599,9,3719,846,57,3/25/2026,,,,,,,
8297,932,6,4516,972,329,4/8/2026,,,,,,,
8298,432,5,3602,839,84,3/14/2026,,,,,,,
8299,846,7,4175,308,348,2/26/2026,,,,,,,
8300,741,13,2147,977,382,3/2/2026,,,,,,,
8301,949,28,3676,876,343,3/24/2026,,,,,,,
8302,195,19,3038,320,112,3/23/2026,,,,,,,
8303,253,27,2833,261,169,3/19/2026,,,,,,,
8304,706,25,2343,346,286,5/8/2026,,,,,,,
8305,591,24,4480,402,87,4/16/2026,,,,,,,
8306,33,28,2788,295,198,2/19/2026,,,,,,,
8307,194,1,1613,776,264,4/3/2026,,,,,,,
8308,353,21,4757,855,493,3/10/2026,,,,,,,
8309,194,17,1770,732,198,3/11/2026,,,,,,,
8310,140,30,4566,358,288,5/3/2026,,,,,,,
8311,954,5,1070,198,260,3/22/2026,,,,,,,
8312,358,27,4572,441,89,4/23/2026,,,,,,,
8313,388,25,4443,138,290,3/25/2026,,,,,,,
8314,715,14,2761,410,168,2/26/2026,,,,,,,
8315,489,3,677,921,154,4/7/2026,,,,,,,
8316,694,26,2750,872,350,3/20/2026,,,,,,,
8317,496,8,3400,806,248,2/23/2026,,,,,,,
8318,324,20,3800,847,120,4/16/2026,,,,,,,
8319,160,18,2993,279,94,5/10/2026,,,,,,,
8320,888,2,4015,644,104,2/18/2026,,,,,,,
8321,690,5,4512,674,303,5/7/2026,,,,,,,
8322,72,2,303,505,384,2/14/2026,,,,,,,
8323,431,8,1167,807,63,3/1/2026,,,,,,,
8324,257,8,476,367,53,2/12/2026,,,,,,,
8325,870,8,3311,647,60,3/24/2026,,,,,,,
8326,974,17,3917,713,242,2/16/2026,,,,,,,
8327,897,20,4719,193,236,4/29/2026,,,,,,,
8328,176,26,2475,347,209,2/22/2026,,,,,,,
8329,712,21,3084,255,390,2/28/2026,,,,,,,
8330,635,1,4529,382,295,3/12/2026,,,,,,,
8331,483,24,798,740,232,4/29/2026,,,,,,,
8332,585,7,3731,664,493,2/27/2026,,,,,,,
8333,789,13,4357,878,389,5/2/2026,,,,,,,
8334,921,17,4256,302,353,2/17/2026,,,,,,,
8335,379,20,4491,868,59,4/16/2026,,,,,,,
8336,85,17,2882,981,69,4/7/2026,,,,,,,
8337,671,16,2266,927,415,3/8/2026,,,,,,,
8338,410,20,1442,951,209,4/14/2026,,,,,,,
8339,571,23,2068,599,315,3/10/2026,,,,,,,
8340,436,17,3480,339,104,3/18/2026,,,,,,,
8341,372,19,2183,629,309,3/5/2026,,,,,,,
8342,673,8,2742,490,266,3/14/2026,,,,,,,
8343,228,20,1244,945,380,3/31/2026,,,,,,,
8344,454,21,4573,892,207,3/3/2026,,,,,,,
8345,71,17,591,422,95,3/14/2026,,,,,,,
8346,512,13,442,959,425,5/4/2026,,,,,,,
8347,835,17,2124,749,500,3/18/2026,,,,,,,
8348,223,22,63,969,229,3/1/2026,,,,,,,
8349,384,27,1795,215,104,3/26/2026,,,,,,,
8350,448,27,1620,748,278,2/27/2026,,,,,,,
8351,261,19,4132,378,189,5/4/2026,,,,,,,
8352,186,24,2744,585,234,4/10/2026,,,,,,,
8353,556,14,2850,831,148,3/5/2026,,,,,,,
8354,675,1,2611,314,224,5/3/2026,,,,,,,
8355,459,18,2641,387,387,3/29/2026,,,,,,,
8356,651,3,2417,204,362,3/23/2026,,,,,,,
8357,396,4,1574,715,63,5/4/2026,,,,,,,
8358,909,23,1087,444,469,3/21/2026,,,,,,,
8359,649,12,1585,981,451,5/7/2026,,,,,,,
8360,998,2,2438,688,334,4/20/2026,,,,,,,
8361,778,8,1994,998,280,5/1/2026,,,,,,,
8362,941,8,2574,273,460,3/3/2026,,,,,,,
8363,298,9,2887,351,331,4/26/2026,,,,,,,
8364,677,11,2381,805,443,3/19/2026,,,,,,,
8365,802,16,2895,503,249,3/11/2026,,,,,,,
8366,132,23,812,648,370,3/28/2026,,,,,,,
8367,364,12,516,826,154,3/6/2026,,,,,,,
8368,239,6,1336,734,119,3/18/2026,,,,,,,
8369,441,18,971,559,167,4/24/2026,,,,,,,
8370,123,24,1365,372,257,4/27/2026,,,,,,,
8371,274,21,4861,659,259,4/8/2026,,,,,,,
8372,734,23,3389,796,386,4/22/2026,,,,,,,
8373,955,25,210,486,219,3/7/2026,,,,,,,
8374,87,14,2720,896,294,3/31/2026,,,,,,,
8375,756,26,2535,316,155,2/16/2026,,,,,,,
8376,881,8,2105,226,287,4/5/2026,,,,,,,
8377,810,19,4212,504,399,4/25/2026,,,,,,,
8378,321,18,3493,946,326,3/1/2026,,,,,,,
8379,639,6,3537,285,73,5/6/2026,,,,,,,
8380,712,24,3782,666,416,3/20/2026,,,,,,,
8381,677,20,4019,899,118,4/28/2026,,,,,,,
8382,588,3,2499,707,366,3/16/2026,,,,,,,
8383,271,24,4528,215,92,3/27/2026,,,,,,,
8384,98,16,376,647,129,4/3/2026,,,,,,,
8385,127,10,543,101,277,4/17/2026,,,,,,,
8386,375,20,4392,726,456,4/3/2026,,,,,,,
8387,416,27,2980,179,177,4/23/2026,,,,,,,
8388,863,26,4552,850,166,3/6/2026,,,,,,,
8389,946,21,519,894,123,4/28/2026,,,,,,,
8390,592,30,4635,856,130,2/28/2026,,,,,,,
8391,751,29,263,658,350,4/28/2026,,,,,,,
8392,969,29,4714,357,268,2/27/2026,,,,,,,
8393,140,15,603,559,430,2/21/2026,,,,,,,
8394,773,25,3784,358,414,4/18/2026,,,,,,,
8395,330,10,4820,128,426,3/22/2026,,,,,,,
8396,265,27,347,353,487,3/31/2026,,,,,,,
8397,300,9,2180,969,324,4/20/2026,,,,,,,
8398,933,23,4909,273,307,4/18/2026,,,,,,,
8399,318,16,55,603,261,4/9/2026,,,,,,,
8400,284,24,749,381,324,5/7/2026,,,,,,,
8401,515,13,2300,320,309,4/16/2026,,,,,,,
8402,743,27,571,927,364,3/16/2026,,,,,,,
8403,741,24,2442,290,127,3/31/2026,,,,,,,
8404,813,26,995,977,251,3/11/2026,,,,,,,
8405,693,25,3117,774,440,3/27/2026,,,,,,,
8406,233,8,486,991,188,4/2/2026,,,,,,,
8407,189,30,4499,654,325,3/31/2026,,,,,,,
8408,597,4,2901,665,459,5/9/2026,,,,,,,
8409,680,13,4606,542,349,3/4/2026,,,,,,,
8410,365,18,872,868,499,2/25/2026,,,,,,,
8411,9,28,3918,654,95,5/6/2026,,,,,,,
8412,484,13,4251,455,222,3/8/2026,,,,,,,
8413,240,5,4646,642,90,2/22/2026,,,,,,,
8414,564,5,1685,272,415,4/12/2026,,,,,,,
8415,891,11,351,474,422,4/3/2026,,,,,,,
8416,183,10,2670,615,120,3/21/2026,,,,,,,
8417,676,4,126,199,317,5/4/2026,,,,,,,
8418,493,6,3691,225,100,4/21/2026,,,,,,,
8419,129,7,485,714,204,2/23/2026,,,,,,,
8420,834,24,2406,700,470,4/15/2026,,,,,,,
8421,165,21,4558,802,91,2/12/2026,,,,,,,
8422,248,30,78,769,146,3/8/2026,,,,,,,
8423,255,3,2429,951,419,2/16/2026,,,,,,,
8424,313,18,1322,750,272,2/26/2026,,,,,,,
8425,394,2,4271,277,267,3/30/2026,,,,,,,
8426,321,8,4605,428,435,3/29/2026,,,,,,,
8427,622,15,1501,639,420,4/22/2026,,,,,,,
8428,124,22,463,835,365,3/7/2026,,,,,,,
8429,868,30,2959,336,108,3/10/2026,,,,,,,
8430,459,20,3876,775,98,3/1/2026,,,,,,,
8431,35,18,860,252,378,2/17/2026,,,,,,,
8432,902,20,428,671,364,4/16/2026,,,,,,,
8433,653,4,2958,175,449,2/16/2026,,,,,,,
8434,118,22,3146,486,214,4/13/2026,,,,,,,
8435,704,12,1776,419,354,3/18/2026,,,,,,,
8436,425,19,1314,658,156,4/24/2026,,,,,,,
8437,199,27,758,383,404,2/17/2026,,,,,,,
8438,44,1,1260,817,69,4/3/2026,,,,,,,
