PO_ID,Supplier_ID,Product_ID,Order_Date,Expected_Date,Actual_Date,Quantity,PO_Status,,,,,,
12015,55,857,5/4/2025,5/24/2025,5/24/2025,2299,Delayed,,,,,,
12016,152,506,12/5/2024,12/18/2024,12/18/2024,1796,Delayed,,,,,,
12017,168,660,5/8/2025,5/16/2025,5/14/2025,1106,Delayed,,,,,,
12018,4,181,6/20/2025,7/3/2025,7/5/2025,1629,Delayed,,,,,,
12019,187,375,6/2/2024,6/14/2024,6/12/2024,1530,Open,,,,,,
12020,78,914,12/6/2024,12/16/2024,12/17/2024,1688,Open,,,,,,
12021,138,434,8/16/2024,8/20/2024,8/22/2024,369,Delayed,,,,,,
12022,159,687,6/26/2024,7/6/2024,7/12/2024,2965,Delayed,,,,,,
12023,36,797,10/1/2025,10/16/2025,10/17/2025,3368,Open,,,,,,
12024,89,42,6/27/2024,7/16/2024,7/19/2024,2598,Open,,,,,,
12025,130,468,11/28/2024,12/10/2024,12/12/2024,3062,Closed,,,,,,
12026,18,569,8/13/2024,8/25/2024,8/23/2024,1480,Delayed,,,,,,
12027,53,25,6/29/2024,7/19/2024,7/24/2024,1464,Open,,,,,,
12028,25,310,6/9/2025,6/29/2025,6/29/2025,2309,Closed,,,,,,
12029,160,633,10/9/2025,10/29/2025,11/3/2025,4390,Closed,,,,,,
12030,28,86,11/21/2024,11/24/2024,11/27/2024,4477,Open,,,,,,
12031,56,803,1/2/2024,1/8/2024,1/13/2024,2249,Open,,,,,,
12032,62,947,11/5/2024,11/15/2024,11/19/2024,611,Delayed,,,,,,
12033,57,830,1/28/2025,2/10/2025,2/12/2025,4021,Closed,,,,,,
12034,84,894,3/18/2024,4/3/2024,4/3/2024,1551,Open,,,,,,
12035,128,221,9/8/2025,9/25/2025,9/30/2025,697,Open,,,,,,
12036,68,921,9/30/2024,10/6/2024,10/4/2024,1328,Closed,,,,,,
12037,26,943,10/3/2025,10/11/2025,10/17/2025,2331,Closed,,,,,,
12038,172,768,12/14/2024,12/30/2024,1/2/2025,1623,Delayed,,,,,,
12039,56,596,9/5/2025,9/20/2025,9/20/2025,3269,Delayed,,,,,,
12040,102,205,2/15/2024,2/20/2024,2/20/2024,2219,Delayed,,,,,,
12041,46,988,9/20/2025,10/9/2025,10/10/2025,4082,Closed,,,,,,
12042,132,694,3/6/2024,3/26/2024,3/25/2024,3845,Closed,,,,,,
12043,124,359,10/22/2025,10/27/2025,10/25/2025,3836,Open,,,,,,
12044,168,823,10/7/2025,10/22/2025,10/23/2025,2470,Closed,,,,,,
12045,104,96,5/22/2024,6/8/2024,6/9/2024,266,Closed,,,,,,
12046,36,77,5/16/2025,5/28/2025,5/29/2025,1854,Delayed,,,,,,
12047,75,693,12/20/2025,12/30/2025,12/29/2025,3403,Open,,,,,,
12048,84,273,7/15/2025,7/18/2025,7/22/2025,3949,Closed,,,,,,
12049,150,176,3/27/2025,3/30/2025,3/30/2025,988,Closed,,,,,,
12050,14,593,9/1/2025,9/14/2025,9/15/2025,3931,Closed,,,,,,
12051,107,726,5/11/2024,5/24/2024,5/22/2024,2943,Closed,,,,,,
12052,50,62,4/23/2024,5/5/2024,5/6/2024,1498,Delayed,,,,,,
12053,169,681,10/22/2024,11/1/2024,11/3/2024,1105,Closed,,,,,,
12054,170,947,1/5/2025,1/13/2025,1/16/2025,1176,Open,,,,,,
12055,82,772,2/28/2025,3/15/2025,3/20/2025,305,Closed,,,,,,
12056,109,688,7/31/2024,8/8/2024,8/11/2024,3836,Open,,,,,,
12057,143,489,2/1/2025,2/11/2025,2/14/2025,3759,Open,,,,,,
12058,148,17,4/24/2024,5/14/2024,5/19/2024,4437,Open,,,,,,
12059,35,117,2/13/2024,2/22/2024,2/28/2024,4735,Delayed,,,,,,
12060,82,505,9/22/2025,10/5/2025,10/5/2025,1371,Open,,,,,,
12061,102,800,4/3/2024,4/23/2024,4/26/2024,1601,Closed,,,,,,
12062,169,938,9/8/2024,9/20/2024,9/26/2024,3579,Open,,,,,,
12063,1,673,6/7/2024,6/23/2024,6/27/2024,4493,Delayed,,,,,,
12064,20,319,7/10/2024,7/17/2024,7/23/2024,3459,Delayed,,,,,,
12065,94,343,11/8/2024,11/25/2024,11/29/2024,4972,Delayed,,,,,,
12066,127,635,4/22/2024,4/25/2024,4/26/2024,3806,Open,,,,,,
12067,149,642,3/29/2025,4/9/2025,4/8/2025,1063,Open,,,,,,
12068,167,933,9/3/2024,9/19/2024,9/23/2024,441,Closed,,,,,,
12069,149,398,5/1/2025,5/10/2025,5/12/2025,3225,Delayed,,,,,,
12070,33,656,5/8/2025,5/20/2025,5/21/2025,4696,Delayed,,,,,,
12071,192,434,11/7/2024,11/27/2024,11/27/2024,1364,Closed,,,,,,
12072,140,890,10/4/2024,10/24/2024,10/30/2024,2317,Delayed,,,,,,
12073,144,124,3/1/2024,3/8/2024,3/7/2024,1289,Delayed,,,,,,
12074,60,948,2/4/2024,2/20/2024,2/23/2024,2762,Open,,,,,,
12075,106,108,10/13/2025,10/21/2025,10/19/2025,294,Closed,,,,,,
12076,114,896,6/15/2025,6/20/2025,6/19/2025,4168,Delayed,,,,,,
12077,24,325,7/5/2025,7/10/2025,7/13/2025,1338,Closed,,,,,,
12078,65,270,4/30/2025,5/20/2025,5/18/2025,1332,Delayed,,,,,,
12079,105,345,1/15/2025,2/3/2025,2/7/2025,1482,Open,,,,,,
12080,3,644,3/23/2024,3/30/2024,3/30/2024,4319,Delayed,,,,,,
12081,55,916,4/27/2024,5/10/2024,5/15/2024,1927,Open,,,,,,
12082,91,116,11/2/2025,11/5/2025,11/5/2025,4551,Delayed,,,,,,
12083,59,984,10/21/2024,10/29/2024,11/1/2024,3182,Closed,,,,,,
12084,174,766,3/16/2025,4/1/2025,4/2/2025,1976,Open,,,,,,
12085,157,623,4/13/2024,4/27/2024,4/30/2024,765,Delayed,,,,,,
12086,24,751,6/8/2024,6/28/2024,6/27/2024,1518,Closed,,,,,,
12087,62,449,1/5/2025,1/24/2025,1/27/2025,4435,Closed,,,,,,
12088,2,666,8/31/2024,9/7/2024,9/13/2024,3923,Delayed,,,,,,
12089,51,32,10/28/2024,11/14/2024,11/18/2024,4537,Delayed,,,,,,
12090,64,284,12/12/2024,12/25/2024,12/23/2024,898,Closed,,,,,,
12091,19,775,12/15/2025,12/22/2025,12/28/2025,466,Delayed,,,,,,
12092,59,387,10/17/2025,10/31/2025,11/4/2025,2550,Delayed,,,,,,
12093,35,457,11/19/2024,11/27/2024,12/1/2024,2496,Delayed,,,,,,
12094,30,791,1/22/2025,2/6/2025,2/5/2025,4580,Delayed,,,,,,
12095,16,561,5/25/2025,5/30/2025,6/1/2025,1258,Open,,,,,,
12096,48,336,5/12/2025,5/19/2025,5/22/2025,3652,Closed,,,,,,
12097,130,267,4/21/2024,4/25/2024,4/26/2024,4176,Open,,,,,,
12098,56,484,8/24/2025,8/29/2025,9/1/2025,1834,Closed,,,,,,
12099,109,823,2/15/2025,2/18/2025,2/18/2025,4901,Open,,,,,,
12100,200,366,12/31/2024,1/8/2025,1/12/2025,2264,Open,,,,,,
12101,94,941,5/10/2025,5/13/2025,5/14/2025,1816,Open,,,,,,
12102,149,335,9/10/2024,9/18/2024,9/21/2024,1290,Delayed,,,,,,
12103,37,723,2/13/2025,2/22/2025,2/25/2025,3087,Open,,,,,,
12104,79,98,11/29/2024,12/16/2024,12/22/2024,1768,Delayed,,,,,,
12105,14,882,6/1/2025,6/16/2025,6/18/2025,1076,Open,,,,,,
12106,59,70,9/27/2024,10/12/2024,10/18/2024,4439,Closed,,,,,,
12107,75,593,5/18/2024,6/6/2024,6/11/2024,550,Delayed,,,,,,
12108,20,901,1/22/2024,2/11/2024,2/10/2024,733,Closed,,,,,,
12109,42,319,6/4/2024,6/19/2024,6/21/2024,2054,Closed,,,,,,
12110,19,150,10/4/2024,10/7/2024,10/6/2024,268,Closed,,,,,,
12111,5,550,10/25/2025,11/1/2025,11/4/2025,4046,Open,,,,,,
12112,50,150,12/25/2024,1/2/2025,1/2/2025,1193,Closed,,,,,,
12113,65,452,12/11/2025,12/22/2025,12/24/2025,2504,Delayed,,,,,,
12114,140,964,12/26/2024,1/15/2025,1/14/2025,4532,Closed,,,,,,
12115,98,373,9/4/2024,9/16/2024,9/17/2024,2719,Delayed,,,,,,
12116,161,614,6/15/2025,6/21/2025,6/19/2025,3792,Open,,,,,,
12117,14,769,11/3/2025,11/6/2025,11/6/2025,644,Delayed,,,,,,
12118,71,497,12/19/2025,12/25/2025,12/23/2025,4618,Delayed,,,,,,
12119,193,622,3/31/2024,4/15/2024,4/13/2024,3572,Closed,,,,,,
12120,176,862,10/25/2025,11/5/2025,11/5/2025,1956,Delayed,,,,,,
12121,124,950,5/21/2024,5/24/2024,5/28/2024,4110,Open,,,,,,
12122,184,340,7/12/2024,7/25/2024,7/24/2024,3117,Closed,,,,,,
12123,104,754,8/2/2024,8/9/2024,8/13/2024,985,Delayed,,,,,,
12124,107,139,10/7/2025,10/14/2025,10/18/2025,4844,Closed,,,,,,
12125,90,159,1/18/2024,1/25/2024,1/26/2024,2386,Closed,,,,,,
12126,144,841,2/22/2025,2/26/2025,2/26/2025,1680,Open,,,,,,
12127,14,442,5/9/2025,5/19/2025,5/21/2025,1009,Open,,,,,,
12128,110,623,3/18/2025,3/29/2025,4/2/2025,3769,Delayed,,,,,,
12129,108,439,7/29/2024,8/9/2024,8/8/2024,3081,Delayed,,,,,,
12130,175,642,11/14/2024,11/22/2024,11/22/2024,3193,Delayed,,,,,,
12131,79,625,7/7/2025,7/27/2025,7/31/2025,1936,Closed,,,,,,
12132,127,810,12/15/2024,12/24/2024,12/27/2024,3463,Closed,,,,,,
12133,121,247,11/29/2025,12/11/2025,12/13/2025,3742,Open,,,,,,
12134,163,370,8/3/2025,8/15/2025,8/20/2025,109,Open,,,,,,
12135,113,754,10/30/2024,11/15/2024,11/15/2024,2125,Open,,,,,,
12136,120,66,10/31/2025,11/11/2025,11/14/2025,4259,Open,,,,,,
12137,65,833,11/21/2025,12/9/2025,12/10/2025,4929,Closed,,,,,,
12138,61,274,12/10/2025,12/29/2025,1/2/2026,2955,Closed,,,,,,
12139,142,34,4/29/2025,5/16/2025,5/15/2025,3883,Closed,,,,,,
12140,29,492,5/6/2024,5/23/2024,5/26/2024,1189,Open,,,,,,
12141,92,408,9/1/2025,9/21/2025,9/19/2025,3288,Delayed,,,,,,
12142,48,891,7/21/2024,8/3/2024,8/9/2024,1718,Delayed,,,,,,
12143,111,168,3/14/2024,3/29/2024,4/4/2024,1498,Delayed,,,,,,
12144,185,167,10/28/2025,11/8/2025,11/12/2025,3107,Closed,,,,,,
12145,129,426,5/29/2024,6/1/2024,6/6/2024,3690,Closed,,,,,,
12146,108,421,6/19/2025,7/7/2025,7/13/2025,1394,Delayed,,,,,,
12147,73,902,1/20/2025,1/30/2025,1/31/2025,1149,Delayed,,,,,,
12148,97,103,8/16/2025,9/2/2025,9/5/2025,2262,Delayed,,,,,,
12149,30,739,11/28/2024,12/17/2024,12/15/2024,654,Delayed,,,,,,
12150,118,131,10/1/2025,10/21/2025,10/26/2025,4255,Delayed,,,,,,
12151,1,820,10/24/2025,11/5/2025,11/11/2025,4888,Open,,,,,,
12152,11,432,1/21/2025,2/1/2025,2/5/2025,3830,Delayed,,,,,,
12153,59,703,11/26/2025,12/7/2025,12/5/2025,2958,Open,,,,,,
12154,83,598,12/18/2025,12/22/2025,12/26/2025,3102,Delayed,,,,,,
12155,148,307,1/9/2024,1/21/2024,1/20/2024,1218,Open,,,,,,
12156,186,593,11/24/2025,12/13/2025,12/15/2025,1837,Closed,,,,,,
12157,109,420,11/6/2024,11/11/2024,11/17/2024,4431,Closed,,,,,,
12158,155,527,3/19/2024,3/25/2024,3/26/2024,2704,Delayed,,,,,,
12159,155,762,3/31/2025,4/4/2025,4/2/2025,4747,Closed,,,,,,
12160,39,561,8/25/2024,9/3/2024,9/4/2024,4265,Open,,,,,,
12161,189,529,10/21/2024,11/2/2024,11/4/2024,3296,Open,,,,,,
12162,19,809,6/11/2025,6/17/2025,6/16/2025,1001,Closed,,,,,,
12163,43,404,4/26/2025,5/12/2025,5/13/2025,2136,Open,,,,,,
12164,171,928,8/1/2025,8/14/2025,8/19/2025,4845,Delayed,,,,,,
12165,15,272,6/29/2024,7/17/2024,7/16/2024,3154,Closed,,,,,,
12166,81,390,11/20/2025,12/5/2025,12/9/2025,1541,Closed,,,,,,
12167,195,922,11/19/2024,11/27/2024,12/3/2024,737,Delayed,,,,,,
12168,10,875,10/19/2025,10/27/2025,10/28/2025,1294,Closed,,,,,,
12169,150,333,1/12/2025,1/24/2025,1/25/2025,1668,Delayed,,,,,,
12170,176,560,12/4/2025,12/16/2025,12/18/2025,4822,Closed,,,,,,
12171,1,255,10/23/2024,10/27/2024,10/27/2024,4785,Closed,,,,,,
12172,25,992,9/7/2025,9/25/2025,9/30/2025,3170,Closed,,,,,,
12173,192,726,9/19/2024,9/24/2024,9/22/2024,4155,Closed,,,,,,
12174,145,846,4/12/2024,4/24/2024,4/28/2024,1363,Delayed,,,,,,
12175,194,308,1/22/2024,1/27/2024,1/27/2024,2851,Closed,,,,,,
12176,127,474,5/13/2025,5/20/2025,5/23/2025,1411,Closed,,,,,,
12177,94,113,5/23/2024,5/30/2024,5/31/2024,4646,Closed,,,,,,
12178,132,265,12/12/2024,12/15/2024,12/16/2024,4124,Delayed,,,,,,
12179,95,798,9/19/2024,9/28/2024,9/28/2024,1211,Open,,,,,,
12180,77,86,1/2/2024,1/7/2024,1/10/2024,2059,Open,,,,,,
12181,72,629,4/12/2025,4/25/2025,4/30/2025,190,Open,,,,,,
12182,169,840,6/21/2024,7/11/2024,7/15/2024,3183,Delayed,,,,,,
12183,9,593,2/9/2024,2/27/2024,3/2/2024,3800,Delayed,,,,,,
12184,24,278,7/18/2025,7/27/2025,7/29/2025,1212,Delayed,,,,,,
12185,12,336,11/3/2024,11/7/2024,11/10/2024,4236,Open,,,,,,
12186,14,195,4/18/2025,5/4/2025,5/2/2025,2818,Closed,,,,,,
12187,44,777,11/6/2025,11/12/2025,11/12/2025,744,Delayed,,,,,,
12188,125,301,10/29/2025,11/13/2025,11/15/2025,4103,Open,,,,,,
12189,95,891,9/25/2025,10/4/2025,10/7/2025,452,Delayed,,,,,,
12190,117,256,9/23/2024,10/6/2024,10/4/2024,2121,Open,,,,,,
12191,131,502,8/14/2025,9/2/2025,9/5/2025,1491,Open,,,,,,
12192,123,651,10/7/2024,10/20/2024,10/19/2024,3458,Delayed,,,,,,
12193,100,74,3/13/2025,3/18/2025,3/24/2025,1961,Delayed,,,,,,
12194,98,256,10/25/2025,10/31/2025,10/29/2025,3574,Open,,,,,,
12195,17,21,6/30/2024,7/7/2024,7/10/2024,1164,Open,,,,,,
12196,37,723,12/10/2024,12/18/2024,12/19/2024,457,Open,,,,,,
12197,86,376,10/11/2025,10/18/2025,10/19/2025,3638,Closed,,,,,,
12198,53,229,7/7/2024,7/21/2024,7/26/2024,4634,Delayed,,,,,,
12199,43,785,10/7/2024,10/17/2024,10/18/2024,4286,Delayed,,,,,,
12200,149,167,4/11/2025,4/24/2025,4/30/2025,4544,Closed,,,,,,
12201,30,829,3/17/2025,3/28/2025,3/30/2025,1562,Delayed,,,,,,
12202,109,56,1/14/2025,1/31/2025,2/1/2025,2992,Delayed,,,,,,
12203,129,631,2/13/2024,2/17/2024,2/16/2024,2293,Open,,,,,,
12204,160,336,3/31/2024,4/12/2024,4/10/2024,2995,Closed,,,,,,
12205,98,296,8/27/2024,9/12/2024,9/15/2024,213,Closed,,,,,,
12206,155,180,12/19/2024,12/30/2024,12/29/2024,4142,Delayed,,,,,,
12207,184,54,12/14/2024,12/19/2024,12/20/2024,3581,Closed,,,,,,
12208,111,145,3/22/2025,3/30/2025,4/5/2025,3060,Delayed,,,,,,
12209,182,777,11/15/2024,11/26/2024,11/27/2024,1815,Delayed,,,,,,
12210,128,37,5/22/2025,6/9/2025,6/13/2025,4938,Delayed,,,,,,
12211,3,314,6/5/2024,6/16/2024,6/17/2024,1520,Delayed,,,,,,
12212,157,395,1/27/2024,2/7/2024,2/9/2024,2534,Delayed,,,,,,
12213,11,158,10/2/2024,10/10/2024,10/9/2024,754,Open,,,,,,
12214,100,433,7/9/2025,7/15/2025,7/19/2025,1548,Closed,,,,,,
12215,131,632,2/14/2024,2/27/2024,2/25/2024,4551,Delayed,,,,,,
12216,168,326,1/18/2024,1/28/2024,1/30/2024,3260,Delayed,,,,,,
12217,87,707,9/30/2024,10/15/2024,10/13/2024,3083,Closed,,,,,,
12218,157,370,6/11/2024,6/26/2024,7/1/2024,1752,Open,,,,,,
12219,109,465,8/11/2025,8/19/2025,8/24/2025,4801,Open,,,,,,
12220,97,394,6/3/2025,6/9/2025,6/12/2025,454,Open,,,,,,
12221,197,152,7/10/2024,7/17/2024,7/15/2024,3353,Open,,,,,,
12222,79,912,8/29/2024,9/10/2024,9/8/2024,3143,Closed,,,,,,
12223,8,925,6/19/2025,7/5/2025,7/4/2025,400,Open,,,,,,
12224,98,702,10/28/2025,11/6/2025,11/5/2025,1523,Closed,,,,,,
12225,112,373,7/27/2025,8/3/2025,8/3/2025,2249,Closed,,,,,,
12226,46,980,5/13/2025,5/19/2025,5/25/2025,1371,Closed,,,,,,
12227,84,322,1/15/2025,2/4/2025,2/4/2025,2121,Delayed,,,,,,
12228,46,860,12/9/2025,12/26/2025,12/30/2025,4899,Closed,,,,,,
12229,166,361,9/11/2024,9/14/2024,9/20/2024,2278,Open,,,,,,
12230,30,471,9/16/2025,9/19/2025,9/24/2025,216,Open,,,,,,
12231,105,990,2/20/2025,3/4/2025,3/4/2025,117,Delayed,,,,,,
12232,135,757,9/24/2024,10/13/2024,10/11/2024,381,Delayed,,,,,,
12233,92,305,11/26/2025,11/30/2025,12/5/2025,1651,Delayed,,,,,,
12234,9,113,11/10/2024,11/23/2024,11/29/2024,4184,Closed,,,,,,
12235,69,392,5/1/2025,5/7/2025,5/7/2025,684,Closed,,,,,,
12236,32,398,2/14/2024,2/26/2024,3/1/2024,236,Delayed,,,,,,
12237,23,586,3/11/2025,3/18/2025,3/19/2025,1112,Delayed,,,,,,
12238,180,404,10/6/2024,10/25/2024,10/31/2024,3420,Open,,,,,,
12239,47,980,9/14/2025,9/28/2025,10/2/2025,3022,Closed,,,,,,
12240,111,66,7/5/2024,7/14/2024,7/16/2024,4299,Closed,,,,,,
12241,140,734,3/21/2024,4/3/2024,4/1/2024,812,Delayed,,,,,,
12242,188,89,1/30/2025,2/11/2025,2/10/2025,4551,Delayed,,,,,,
12243,177,776,4/8/2025,4/11/2025,4/9/2025,4904,Open,,,,,,
12244,149,804,4/24/2024,5/3/2024,5/9/2024,4982,Open,,,,,,
12245,170,611,8/26/2024,9/6/2024,9/11/2024,1885,Closed,,,,,,
12246,159,103,8/24/2025,8/28/2025,8/31/2025,4754,Closed,,,,,,
12247,149,754,7/15/2024,7/20/2024,7/19/2024,4512,Open,,,,,,
12248,127,207,11/15/2024,12/5/2024,12/6/2024,2632,Closed,,,,,,
12249,184,286,5/17/2025,6/2/2025,6/4/2025,2190,Delayed,,,,,,
12250,1,324,2/3/2025,2/13/2025,2/16/2025,3447,Delayed,,,,,,
12251,177,351,7/21/2024,8/6/2024,8/9/2024,3234,Delayed,,,,,,
12252,1,658,1/18/2024,2/4/2024,2/6/2024,4905,Delayed,,,,,,
12253,20,874,6/1/2024,6/9/2024,6/7/2024,1237,Closed,,,,,,
12254,196,987,4/22/2024,4/27/2024,4/30/2024,1421,Delayed,,,,,,
12255,23,423,9/23/2024,10/2/2024,10/8/2024,500,Open,,,,,,
12256,164,461,4/11/2024,4/20/2024,4/18/2024,3051,Delayed,,,,,,
12257,2,849,9/29/2024,10/14/2024,10/13/2024,4921,Delayed,,,,,,
12258,99,960,10/6/2025,10/25/2025,10/29/2025,2942,Delayed,,,,,,
12259,106,992,2/24/2024,3/10/2024,3/9/2024,1203,Open,,,,,,
12260,134,728,8/7/2025,8/10/2025,8/8/2025,3989,Open,,,,,,
12261,67,125,3/14/2025,3/17/2025,3/21/2025,4692,Open,,,,,,
12262,142,791,1/6/2024,1/10/2024,1/13/2024,348,Open,,,,,,
12263,119,321,8/21/2024,9/4/2024,9/3/2024,1400,Delayed,,,,,,
12264,102,248,10/19/2024,11/6/2024,11/12/2024,4084,Delayed,,,,,,
12265,110,791,9/19/2024,10/9/2024,10/9/2024,4762,Closed,,,,,,
12266,144,825,8/1/2024,8/9/2024,8/12/2024,1878,Closed,,,,,,
12267,79,179,4/28/2024,5/17/2024,5/16/2024,1072,Closed,,,,,,
12268,58,511,11/27/2025,12/10/2025,12/16/2025,910,Delayed,,,,,,
12269,25,495,12/10/2025,12/20/2025,12/26/2025,3424,Delayed,,,,,,
12270,77,957,12/13/2025,12/26/2025,12/28/2025,1867,Closed,,,,,,
12271,93,986,8/5/2024,8/12/2024,8/16/2024,2456,Closed,,,,,,
12272,132,252,3/15/2024,3/29/2024,4/1/2024,800,Delayed,,,,,,
12273,162,244,6/7/2025,6/24/2025,6/26/2025,3008,Open,,,,,,
12274,153,206,7/20/2025,8/4/2025,8/6/2025,4782,Delayed,,,,,,
12275,75,923,9/8/2025,9/16/2025,9/18/2025,1214,Open,,,,,,
12276,153,570,9/15/2024,9/18/2024,9/22/2024,3404,Open,,,,,,
12277,138,863,12/21/2025,12/27/2025,12/30/2025,2948,Delayed,,,,,,
12278,57,384,8/19/2024,8/22/2024,8/23/2024,2979,Delayed,,,,,,
12279,139,982,12/22/2024,12/27/2024,12/30/2024,882,Closed,,,,,,
12280,89,806,1/20/2024,1/29/2024,1/29/2024,1324,Open,,,,,,
12281,141,884,9/26/2025,10/1/2025,10/3/2025,2329,Delayed,,,,,,
12282,133,900,10/29/2025,11/14/2025,11/15/2025,1313,Closed,,,,,,
12283,151,63,7/10/2025,7/23/2025,7/26/2025,4080,Delayed,,,,,,
12284,55,847,12/1/2025,12/21/2025,12/24/2025,4046,Closed,,,,,,
12285,178,485,11/16/2025,11/28/2025,11/28/2025,3736,Delayed,,,,,,
12286,127,773,8/12/2024,8/30/2024,8/31/2024,4964,Delayed,,,,,,
12287,128,954,3/8/2025,3/18/2025,3/18/2025,3547,Closed,,,,,,
12288,109,958,7/11/2024,7/14/2024,7/18/2024,4236,Delayed,,,,,,
12289,8,974,5/9/2025,5/26/2025,5/25/2025,4826,Delayed,,,,,,
12290,13,743,4/4/2024,4/23/2024,4/21/2024,3477,Delayed,,,,,,
12291,149,396,4/18/2024,4/25/2024,5/1/2024,3201,Closed,,,,,,
12292,114,646,9/9/2024,9/15/2024,9/19/2024,1390,Open,,,,,,
12293,123,484,4/11/2024,4/23/2024,4/23/2024,1739,Delayed,,,,,,
12294,194,793,1/7/2024,1/24/2024,1/24/2024,1058,Delayed,,,,,,
12295,3,740,4/15/2024,5/1/2024,4/30/2024,960,Delayed,,,,,,
12296,85,536,6/29/2025,7/16/2025,7/19/2025,3346,Open,,,,,,
12297,64,528,9/6/2024,9/12/2024,9/10/2024,4922,Open,,,,,,
12298,71,703,4/19/2025,4/28/2025,5/1/2025,4334,Open,,,,,,
12299,199,299,11/2/2024,11/8/2024,11/14/2024,3528,Closed,,,,,,
12300,63,730,9/1/2024,9/7/2024,9/6/2024,572,Open,,,,,,
12301,116,673,3/15/2024,3/25/2024,3/31/2024,4920,Closed,,,,,,
12302,191,798,12/24/2024,1/2/2025,1/3/2025,1723,Open,,,,,,
12303,68,569,4/20/2024,4/26/2024,5/1/2024,4561,Closed,,,,,,
12304,63,77,5/10/2025,5/13/2025,5/12/2025,3350,Delayed,,,,,,
12305,182,219,12/28/2024,1/17/2025,1/17/2025,2393,Closed,,,,,,
12306,180,913,8/13/2024,8/25/2024,8/28/2024,1549,Open,,,,,,
12307,142,964,4/6/2024,4/17/2024,4/18/2024,2612,Delayed,,,,,,
12308,123,558,3/13/2025,3/23/2025,3/29/2025,2430,Delayed,,,,,,
12309,3,673,1/19/2024,2/4/2024,2/3/2024,1631,Closed,,,,,,
12310,27,79,6/9/2025,6/28/2025,7/1/2025,760,Open,,,,,,
12311,128,172,10/11/2024,10/14/2024,10/17/2024,125,Open,,,,,,
12312,88,391,3/5/2024,3/25/2024,3/25/2024,2248,Closed,,,,,,
12313,50,651,12/21/2025,12/24/2025,12/23/2025,4144,Open,,,,,,
12314,13,809,5/18/2024,6/1/2024,5/30/2024,158,Open,,,,,,
12315,145,516,1/24/2025,2/8/2025,2/12/2025,3835,Open,,,,,,
12316,15,41,1/8/2024,1/24/2024,1/27/2024,1850,Delayed,,,,,,
12317,41,133,1/2/2024,1/21/2024,1/22/2024,446,Delayed,,,,,,
12318,199,334,1/10/2024,1/22/2024,1/23/2024,4159,Closed,,,,,,
12319,181,642,12/2/2025,12/10/2025,12/11/2025,4381,Delayed,,,,,,
12320,174,106,4/5/2025,4/25/2025,4/25/2025,1383,Delayed,,,,,,
12321,107,550,4/14/2024,4/24/2024,4/30/2024,4813,Delayed,,,,,,
12322,91,298,5/16/2024,5/30/2024,5/30/2024,2882,Delayed,,,,,,
12323,68,463,11/22/2025,12/7/2025,12/5/2025,3582,Open,,,,,,
12324,115,990,12/28/2024,1/10/2025,1/13/2025,4990,Closed,,,,,,
12325,184,149,10/29/2024,11/1/2024,11/2/2024,4162,Open,,,,,,
12326,32,556,11/16/2025,12/6/2025,12/10/2025,4019,Closed,,,,,,
12327,158,420,4/9/2024,4/13/2024,4/16/2024,1769,Delayed,,,,,,
12328,129,549,12/15/2024,12/20/2024,12/22/2024,1547,Closed,,,,,,
12329,87,870,9/19/2024,9/25/2024,9/30/2024,2807,Open,,,,,,
12330,149,796,9/11/2024,9/24/2024,9/25/2024,1741,Delayed,,,,,,
12331,41,43,1/6/2025,1/14/2025,1/18/2025,1486,Closed,,,,,,
12332,86,588,9/26/2025,10/10/2025,10/13/2025,1841,Closed,,,,,,
12333,185,528,6/29/2024,7/8/2024,7/14/2024,1303,Open,,,,,,
12334,185,292,1/10/2024,1/27/2024,2/1/2024,4365,Open,,,,,,
12335,144,382,8/8/2024,8/14/2024,8/12/2024,4634,Delayed,,,,,,
12336,17,948,10/31/2024,11/17/2024,11/23/2024,3623,Open,,,,,,
12337,189,102,8/13/2025,8/28/2025,9/2/2025,1942,Open,,,,,,
12338,132,587,10/11/2024,10/21/2024,10/27/2024,2413,Closed,,,,,,
12339,128,393,3/22/2025,3/27/2025,4/2/2025,4190,Delayed,,,,,,
12340,96,48,3/16/2024,3/26/2024,3/30/2024,2815,Delayed,,,,,,
12341,198,330,5/19/2024,5/26/2024,5/26/2024,3441,Delayed,,,,,,
12342,42,650,3/22/2025,4/8/2025,4/13/2025,2170,Delayed,,,,,,
12343,197,720,8/17/2024,9/2/2024,9/5/2024,1062,Delayed,,,,,,
12344,107,208,9/8/2024,9/19/2024,9/25/2024,3681,Delayed,,,,,,
12345,178,780,8/17/2025,9/1/2025,9/7/2025,1692,Open,,,,,,
12346,165,530,3/30/2025,4/17/2025,4/16/2025,1209,Closed,,,,,,
12347,10,628,9/7/2025,9/22/2025,9/20/2025,4495,Delayed,,,,,,
12348,31,369,4/14/2024,4/22/2024,4/24/2024,361,Delayed,,,,,,
12349,89,101,1/8/2024,1/28/2024,1/30/2024,1520,Delayed,,,,,,
12350,79,571,8/15/2025,8/22/2025,8/25/2025,2550,Delayed,,,,,,
12351,25,430,8/6/2024,8/15/2024,8/21/2024,2278,Delayed,,,,,,
12352,24,931,4/23/2025,5/1/2025,5/3/2025,3562,Closed,,,,,,
12353,104,76,3/5/2024,3/19/2024,3/24/2024,3982,Delayed,,,,,,
12354,80,489,1/26/2025,2/15/2025,2/16/2025,4037,Closed,,,,,,
